"name","geod","length","ortho","move"
"m040(,)",6,1.89905-3.06359j,0.65817-0.78342j,2.03988583930813
"m040(,)",0,0.30469-0.96536j,2.11919-2.14562j,1.20376158098447
"m040(,)",2,1.05441+2.39028j,1.10265-0.79643j,1.52010586751376
"m040(,)",5,1.82813+1.93072j,0.83099-1.33168j,2.02101992581704
"m040(,)",7,1.89905-3.06359j,0.65817-0.78342j,2.03988583930813
"m040(,)",8,1.96838-2.31487j,0.41145-0.97678j,2.01989209851178
"m040(,)",9,1.96838-2.31487j,0.41145-0.97678j,2.01989209851178
"m040(,)",1,1.05441+2.39028j,1.10265-0.79643j,1.52010586751376
"m040(,)",4,1.57043-2.87488j,0.70411-0.92377j,1.74737232150467
"m041.or(,)",1,0.28316-2.21067j,2.79428+0.61305j,1.7556838737127
"m041.or(,)",0,0.28316+2.21067j,2.79428-0.61305j,1.7556838737127
"m042.or(,)",1,0.26683+2.76284j,2.91333+1.88017j,1.71649335168069
"m042.or(,)",0,0.26683-2.76284j,2.91333-1.88017j,1.71649335168069
"m043(,)",0,0.27188+1.78034j,2.43321+2.71629j,1.81817741636533
"m043(,)",6,1.96435+1.92098j,0.90957-2.26429j,2.18837781517555
"m043(,)",3,1.07879-3.06002j,1.2045-1.67939j,1.65753653156898
"m043(,)",5,1.56876+2.43864j,1.01425+2.91867j,1.90049623169012
"m043(,)",2,0.9323-2.28035j,1.20709-2.18464j,1.49276426781483
"m043(,)",4,1.20105-2.18297j,0.93904-2.2831j,1.51205486556186
"m043(,)",1,0.85263+3.07496j,1.33254-1.67432j,1.6137715342711
"m044(,)",1,0.90987+3.03574j,1.30496-1.6333j,1.6247189919689
"m044(,)",4,1.13551-2.12919j,0.98663-2.32919j,1.47967658782378
"m044(,)",2,0.98259-2.33354j,1.13887-2.12547j,1.48546054255225
"m044(,)",5,1.63204+2.3001j,0.98035+2.90991j,1.93047005648184
"m044(,)",6,1.93213+1.81084j,0.96182-2.34891j,2.17636187104804
"m044(,)",3,1.0061-3.02618j,1.21245-1.69833j,1.61166862897702
"m044(,)",0,0.24208-1.73621j,2.54552+2.11928j,1.90663840929514
"m045(,)",4,1.7092+3.00697j,0.7294-0.56803j,1.89057679029308
"m045(,)",1,1.13666+2.1207j,1.0732-0.47956j,1.53496745728477
"m045(,)",0,0.25226-1.94569j,2.31339+0.44196j,1.38215968036822
"m045(,)",3,1.7092+3.00697j,0.7294-0.56803j,1.89057679029308
"m045(,)",6,1.98495-1.59591j,0.71975+1.02236j,2.11686903839382
"m045(,)",2,1.13666+2.1207j,1.0732-0.47956j,1.53496745728477
"m045(,)",5,1.86753+1.77215j,0.81386-0.98368j,2.04467065189186
"m046(,)",7,1.98495-1.59591j,0.71975-2.11923j,2.11686903839382
"m046(,)",2,0.93376-2.25552j,1.27805+0.65079j,1.54464829956957
"m046(,)",5,1.7092+3.00697j,0.8206+0.74705j,1.93581193363959
"m046(,)",3,1.51849-3.03221j,0.92958+0.71104j,1.82364755133251
"m046(,)",6,1.7092+3.00697j,0.8206+0.74705j,1.93581193363959
"m046(,)",0,0.25226-1.94569j,2.31339-2.69963j,1.38215968036822
"m046(,)",1,0.93376-2.25552j,1.27805+0.65079j,1.54464829956957
"m046(,)",4,1.51849-3.03221j,0.92958+0.71104j,1.82364755133251
"m047(,)",0,0.24983+1.23244j,2.53877+2.48857j,1.73033375735392
"m047(,)",3,1.07628-3.07776j,1.21724+1.63579j,1.66604465166684
"m047(,)",5,1.70667-2.6604j,1.04015-2.84171j,2.05042524402838
"m047(,)",2,0.96371+2.15687j,1.15762+2.33394j,1.46050885749738
"m047(,)",4,1.16176+2.32979j,0.95904+2.16014j,1.50367149708781
"m047(,)",1,0.85638+3.08915j,1.27655+1.73854j,1.56773810729652
"m048.or(,) (,)",1,0.23503+1.75487j,2.98449+0.27506j,2.19199579391461
"m048.or(,) (,)",4,1.76167+3.06371j,1.42187+0.992j,2.36698145327646
"m048.or(,) (,)",3,1.76167-3.06371j,1.42187-0.992j,2.36698145327646
"m048.or(,) (,)",0,0.23503-1.75487j,2.98449-0.27506j,2.19199579391461
