"name","margulis upper","left geod","left power","right geod","right power","ortho"
"m297(4,1)",1.0817098024082783,0.76829-1.85612j,1,0.78789-2.12597j,1,0.84662-2.87052j
"m243(-1,4)",1.0767040194329371,0.49929-1.8958j,1,0.78883-2.7304j,1,0.92751+1.66147j
"m289(-6,1)",1.1141539007179884,0.38077+0.77721j,1,0.61449+3.05586j,1,1.53972-2.28544j
"m289(7,1)",1.6878569230419476,0.72979-3.0267j,1,0.72979-3.0267j,1,1.49249+0.29132j
"m289(7,1)",1.0749407194918164,0.4218-0.70386j,1,0.72979-3.0267j,1,1.45886-0.25916j
"s175(6,1)",1.1267183948769461,0.31796+1.12295j,1,0.49468-2.52051j,1,1.42433-0.04955j
"s254(5,1)",1.0347185726089516,0.38953-1.21738j,1,0.7203+2.00894j,1,1.17693+2.11091j
"s254(5,1)",1.0641371596429086,0.57508+1.74532j,1,0.7203+2.00894j,1,0.99201+2.65359j
"s254(5,1)",1.2615455896316607,0.7203+2.00894j,1,0.7203+2.00894j,1,1.15927-2.73355j
"s254(5,1)",1.0641371596429086,0.57508+1.74532j,1,0.7203+2.00894j,1,0.99201-0.48801j
"s254(5,1)",1.0347185726089516,0.38953-1.21738j,1,0.7203+2.00894j,1,1.17693+2.11091j
"m261(-7,1)",1.1715643905197197,0.30253+0.8311j,1,0.6248-2.70328j,1,1.63198+0.08588j
"s359(-4,1)",1.121140124453848,0.62516-2.73412j,1,0.76976+1.75438j,1,0.95489+0.38154j
"m312(-4,1)",1.111091500195826,0.64947-2.25476j,1,0.71596-2.05381j,1,0.95473-2.65525j
"m293(-4,1)",1.0367154826714688,0.58053-1.55234j,1,0.6363+2.01678j,1,1.03093-1.06553j
"m293(-4,1)",1.0367154826714688,0.58053-1.55234j,1,0.6363+2.01678j,1,1.03093+2.07607j
"m291(-4,1)",1.0990755850833627,0.70297-2.18411j,1,0.71718-2.28327j,1,0.89792+0.55587j
"s256(-4,1)",1.0919680850083184,0.76131-2.25528j,1,0.76131-2.25528j,1,0.83078-2.58732j
"s256(-4,1)",1.055667179319244,0.37071+1.32951j,1,0.76131-2.25528j,1,1.12669+1.05268j
"s256(-4,1)",1.055667179319244,0.37071+1.32951j,1,0.76131-2.25528j,1,1.12669-2.08892j
"s244(-4,3)",1.0415848719412786,0.69568-1.3405j,1,0.77134-2.29207j,1,0.91827-0.58213j
"m304(-5,1)",1.0551476812857576,0.37879+1.03087j,1,0.63346-2.62755j,1,1.29514-2.76081j
"m304(-5,1)",1.0551476812857576,0.37879+1.03087j,1,0.63346-2.62755j,1,1.29514-2.76081j
"m304(-5,1)",1.3754819252137362,0.63346-2.62755j,1,0.63346-2.62755j,1,1.23439-1.86242j
"m297(-5,1)",1.1183743285056045,0.63688-2.14367j,1,0.77012-1.91955j,1,0.96761+0.3435j
"m297(-5,1)",1.0954097884898375,0.46936+2.15214j,1,0.77012-1.91955j,1,0.9935+2.16122j
"m337(-4,1)",1.0789018320591983,0.70272-2.46584j,1,0.75245+1.63783j,1,0.90449-2.87347j
"m300(-4,1)",1.1726423389943037,0.46627-2.67146j,1,0.71923+2.27189j,1,1.0373+1.03779j
"m300(1,4)",1.1283313611231844,0.52218+2.1989j,1,0.66429-2.65437j,1,1.00519-2.01106j
"s256(5,1)",1.0258669252249912,0.43172+1.27633j,1,0.76661-2.19008j,1,1.07723+1.05507j
"m338(-4,1)",1.0851749230227723,0.7385+1.7158j,1,0.78755-2.39222j,1,0.87112+0.19858j
"m289(-7,1)",1.1134779198556677,0.30763+0.70402j,1,0.62517+3.07927j,1,1.64635-2.3469j
"m289(-7,1)",1.8031146119462773,0.62517+3.07927j,1,0.62517+3.07927j,1,1.66631+0.61849j
"m304(6,1)",1.269268918311651,0.69366-2.50303j,1,0.69366-2.50303j,1,1.08744-2.04368j
"m304(6,1)",1.054791765497069,0.37076-0.98008j,1,0.69366-2.50303j,1,1.30718+2.79197j
"m304(6,1)",1.054791765497069,0.37076-0.98008j,1,0.69366-2.50303j,1,1.30718+2.79197j
"m289(8,1)",1.707214564192196,0.71345-3.06056j,1,0.71345-3.06056j,1,1.52145+0.34386j
"m289(8,1)",1.0802138408060304,0.33471-0.66237j,1,0.71345-3.06056j,1,1.58043-0.17022j
"m302(-5,1)",1.0534736386973937,0.33848+1.14275j,1,0.75777+2.05969j,1,1.2328-0.30916j
"m297(5,1)",1.0656523674398928,0.31479-1.15586j,1,0.73436-2.09951j,1,1.26403-2.8034j
"m297(5,1)",1.1439747754111895,0.39708+2.13028j,1,0.75354-1.87603j,1,1.097-1.00835j
"m297(5,1)",1.0888685007053325,0.73436-2.09951j,1,0.75354-1.87603j,1,0.89779-2.8723j
"m349(-4,1)",1.0838663695453676,0.69224-2.51867j,1,0.78469+1.61396j,1,0.89513+0.30673j
"m290(4,1)",1.116234170785523,0.4742-1.76891j,1,0.76457-1.79493j,1,1.10382+1.56572j
"m303(-5,1)",1.0564634033696527,0.33714+1.17649j,1,0.79993+1.92592j,1,1.20794-2.70426j
"m303(-5,1)",1.1780365090554221,0.57083+2.62074j,1,0.79993+1.92592j,1,1.01484-1.1921j
"m293(5,1)",1.059475043760089,0.51718-1.59242j,1,0.56215+1.99223j,1,1.11967-1.05623j
"m293(5,1)",1.059475043760089,0.51718-1.59242j,1,0.56215+1.99223j,1,1.11967-1.05623j
"m339(-4,1)",1.1077186069079308,0.67805-2.25965j,1,0.72607-2.10655j,1,0.92637-2.63474j
"m300(-1,4)",1.1755352927725777,0.58794+2.1556j,1,0.76755-2.0875j,1,1.04593+0.20438j
"m300(-1,4)",1.2240606773467346,0.5965-2.59544j,1,0.76755-2.0875j,1,1.06598-2.43175j
"m300(-1,4)",1.1123146513801525,0.58794+2.1556j,1,0.5965-2.59544j,1,0.99587-2.05467j
"m293(-1,4)",1.0705115878041784,0.63747-1.69593j,1,0.65716+1.85996j,1,1.03274-0.91328j
"m293(-1,4)",1.1153595595258639,0.65716+1.85996j,1,0.65716+1.85996j,1,1.06036+0.80176j
"m293(-1,4)",1.0705115878041784,0.63747-1.69593j,1,0.65716+1.85996j,1,1.03274+2.22831j
"m342(4,1)",1.0767827199265254,0.59125+2.30401j,1,0.69434+1.56139j,1,1.01193-2.38319j
"m342(4,1)",1.059103659334239,0.57103-2.02179j,1,0.69434+1.56139j,1,1.02476-2.07996j
"m335(4,1)",1.0954720163450473,0.51325-2.05147j,1,0.60086-1.8408j,1,1.09247+2.30754j
"s451(-4,1)",1.0896935038734863,0.63845-1.65058j,1,0.67226+2.37366j,1,1.00583-3.03601j
"s377(4,1)",1.051020924896884,0.6554+2.22159j,1,0.74937+1.57423j,1,0.91457+0.78337j
"m310(-7,1)",1.1922676305980269,0.32093+0.74877j,1,0.58454-2.95825j,1,1.72526-0.37528j
"m310(-7,1)",1.792529267748125,0.58454-2.95825j,1,0.58454-2.95825j,1,1.67737-1.19533j
"s359(5,1)",1.1599557942136975,0.53765-2.65134j,1,0.71651+1.79223j,1,1.0645-1.95015j
"s359(5,1)",1.1235854454826266,0.71651+1.79223j,1,0.78125-2.6897j,1,0.91851-2.81466j
"s359(5,1)",1.1573807761168753,0.53765-2.65134j,1,0.78125-2.6897j,1,0.94536+0.76237j
"m340(7,1)",1.137700532958708,0.3662-0.76589j,1,0.60203+2.88362j,1,1.60007-0.21257j
"m338(5,1)",1.0512906535338098,0.35275-1.20852j,1,0.74133-2.20242j,1,1.19082-0.49496j
"m326(-4,1)",1.0705330122913703,0.5813-1.66232j,1,0.70599-2.24615j,1,0.99898-0.7609j
"m326(-4,1)",1.0975482438972313,0.5813-1.66232j,1,0.58433-1.92016j,1,1.12982+1.60132j
"s442(1,3)",1.0926662219025685,0.71079-1.7662j,1,0.71079-1.7662j,1,0.99947-0.86924j
"s381(1,4)",1.0727226237721583,0.5351-2.19331j,1,0.72838+1.84191j,1,0.97095+1.0296j
"s385(-1,3)",1.1534131739991522,0.57253-2.57307j,1,0.74915+1.93735j,1,1.01136-2.96475j
"m342(-5,1)",1.0765480610196503,0.50327-2.00332j,1,0.58313+1.59453j,1,1.13253+1.05148j
"m342(-5,1)",1.105585643884041,0.50214+2.28912j,1,0.58313+1.59453j,1,1.13683+0.80541j
"s359(-5,1)",1.196283253903624,0.51203-2.69942j,1,0.66029-2.69487j,1,1.04677-2.2968j
"s359(-5,1)",1.1184246558808713,0.66029-2.69487j,1,0.74409+1.75355j,1,0.9553+0.35994j
"s359(-5,1)",1.2488017494996704,0.51203-2.69942j,1,0.74409+1.75355j,1,1.17549-1.86575j
"s348(-5,1)",1.1803949510482403,0.65633+1.70335j,1,0.65633+1.70335j,1,1.20856-2.00765j
"s348(-5,1)",1.124104307508104,0.422+2.0938j,1,0.65633+1.70335j,1,1.1493-2.1854j
"s348(-5,1)",1.124104307508104,0.422+2.0938j,1,0.65633+1.70335j,1,1.1493+0.95619j
"s400(-5,1)",1.0328899549878454,0.38064+1.1091j,1,0.73222-2.08612j,1,1.21132-2.20537j
"m368(-4,1)",1.1065449224350217,0.54354-2.28021j,1,0.7834-1.5708j,1,1.0137+2.36615j
"m368(-4,1)",1.1065449224350217,0.54354-2.28021j,1,0.7834-1.5708j,1,1.0137-0.77544j
"m352(4,1)",1.1550465205943423,0.58232+2.48858j,1,0.78185-2.02944j,1,0.98708+3.06275j
"s460(-4,1)",1.0919320220819209,0.67129-1.76981j,1,0.73031+1.90873j,1,0.98826+2.26195j
"m326(5,1)",1.0972144239765624,0.51216-1.6668j,1,0.61509-2.24716j,1,1.10519-0.81434j
"m326(5,1)",1.1051401098212588,0.51216-1.6668j,1,0.54601-1.967j,1,1.17647+1.64142j
"s417(4,1)",1.1088941910460417,0.50808+1.66608j,1,0.79582-2.29205j,1,1.03256-0.24304j
"s451(5,1)",1.073537411932058,0.6498-1.44859j,1,0.73071+2.62419j,1,0.97774-0.21339j
"s451(5,1)",1.0686828858593522,0.6498-1.44859j,1,0.7718-1.91255j,1,1.00193+0.22883j
"s381(3,4)",1.081643402782853,0.54398-2.14092j,1,0.79992+1.734j,1,0.95463+1.0641j
"s377(-4,1)",1.0873009459153062,0.54625-1.68248j,1,0.69879+2.17699j,1,1.04405+0.32702j
"s377(-4,1)",1.0405570663892,0.68316+1.641j,1,0.69879+2.17699j,1,0.91348+0.78218j
"m335(-5,1)",1.0700667523706524,0.5847-2.0847j,1,0.67393-1.87538j,1,0.98705+2.41138j
"m335(-5,1)",1.1346583085354622,0.51311+1.87187j,1,0.67393-1.87538j,1,1.13397+0.80206j
"s349(-5,1)",1.1460703324383401,0.41394-2.16467j,1,0.61672+1.7375j,1,1.18274-2.00354j
"s349(-5,1)",1.1460703324383401,0.41394-2.16467j,1,0.61672+1.7375j,1,1.18274+1.13805j
"s442(3,2)",1.203147580614556,0.74008-1.92422j,1,0.74008-1.92422j,1,1.08433+2.57804j
"s381(-4,1)",1.0589273712827578,0.55297+1.6967j,1,0.66015-2.19333j,1,1.0155-2.05475j
"m361(-4,1)",1.1502966690634895,0.68861+2.38915j,1,0.75469-2.12662j,1,0.95254+0.07139j
"m337(-5,1)",1.0685898794616018,0.30997+1.07461j,1,0.66945-2.42257j,1,1.31781+0.19889j
"m337(-5,1)",1.131974862452803,0.41741-2.03877j,1,0.76052+1.6908j,1,1.11295+1.02933j
"m337(-5,1)",1.1006151831674689,0.66945-2.42257j,1,0.76052+1.6908j,1,0.94092+0.21409j
"s385(-2,3)",1.1455301034279952,0.59534-2.60901j,1,0.7658+1.89256j,1,0.98788-2.91867j
"m340(-7,1)",1.1797540996530909,0.31735+0.71055j,1,0.48831+2.77916j,1,1.77709-2.40817j
"m339(1,4)",1.1459722377676018,0.57168-2.01006j,1,0.68111-2.04299j,1,1.07926+0.27668j
"s394(-5,1)",1.0410096505115836,0.33052+1.07082j,1,0.78229-2.1167j,1,1.23188-2.16201j
"m338(-5,1)",1.0759863362703512,0.30174+1.11336j,1,0.74816-2.34426j,1,1.27793+0.12411j
"m338(-5,1)",1.153390623765607,0.40932+2.00989j,1,0.73237+1.77723j,1,1.15153-1.74051j
"m338(-5,1)",1.1024285873647677,0.73237+1.77723j,1,0.74816-2.34426j,1,0.91632-3.00609j
"s490(-4,1)",1.1283835722311746,0.79139+2.54962j,1,0.79139+2.54962j,1,0.81331-0.48141j
"s417(-5,1)",1.117482863489697,0.53258+1.5703j,1,0.74235-1.87165j,1,1.13088-0.92855j
"m350(-5,1)",1.0552169562091365,0.34401+1.18353j,1,0.78773+2.20306j,1,1.18346-2.62727j
"m346(-1,4)",1.2687785472893687,0.70408-2.45916j,1,0.73182+2.43646j,1,1.07651+0.18625j
"m346(-1,4)",1.157572745431904,0.58008+2.26865j,1,0.70408-2.45916j,1,1.00965+0.86995j
"m346(1,4)",1.1864948191709452,0.51807+2.30996j,1,0.753-2.49197j,1,1.03746+0.90319j
"v0785(-5,1)",1.1531106764550991,0.38787-1.95749j,1,0.76474+1.70666j,1,1.15824-2.58378j
"v0785(-5,1)",1.1678212113670787,0.76474+1.70666j,1,0.76474+1.70666j,1,1.07247-2.15817j
"v0785(-5,1)",1.1531106764550991,0.38787-1.95749j,1,0.76474+1.70666j,1,1.15824+0.55781j
"m349(-5,1)",1.064318319441246,0.32679+1.06315j,1,0.66462-2.47601j,1,1.30979+0.24179j
"m368(5,1)",1.1230582301426233,0.4621-2.26572j,1,0.63342-1.59368j,1,1.14934+2.32172j
"m368(5,1)",1.1230582301426233,0.4621-2.26572j,1,0.63342-1.59368j,1,1.14934-0.81988j
"s489(-5,1)",1.204395639983973,0.62985-1.22886j,1,0.79571-2.74952j,1,1.21063-1.0909j
"s442(2,3)",1.140898916698999,0.73143-1.83061j,1,0.73143-1.83061j,1,1.03007-0.7387j
"s490(4,1)",1.1463493712907455,0.62609+2.57688j,1,0.78278+2.67116j,1,0.907-0.63985j
"m349(6,1)",1.3484067664359718,0.45661+2.21454j,1,0.6545-2.36287j,1,1.30659+1.5746j
"m349(6,1)",1.0685951255848682,0.312-1.03928j,1,0.6545-2.36287j,1,1.34758-0.38388j
"m350(5,1)",1.2248828872498498,0.37756+2.24473j,1,0.75239-1.81709j,1,1.20114+1.56333j
"m364(-4,1)",1.1010805423302463,0.56218+1.79162j,1,0.56278+2.08945j,1,1.10244-2.31141j
"s481(-4,1)",1.1085913792860937,0.61366+2.85537j,1,0.7925-2.37133j,1,0.86067-1.23921j
"s514(-5,1)",1.0399906262987182,0.45788+1.15397j,1,0.74823+2.37542j,1,1.13253-2.67887j
"s420(-5,1)",1.1766506805181063,0.62781+2.53748j,1,0.66434-1.97541j,1,1.06124+3.02641j
"s420(-5,1)",1.190627498406465,0.41443+2.039j,1,0.62781+2.53748j,1,1.15296-1.31388j
"s451(-5,1)",1.3244255040324748,0.66239-1.96972j,1,0.66555+2.43346j,1,1.24259+2.3788j
"s451(-5,1)",1.0853927076222933,0.62429-1.60368j,1,0.66239-1.96972j,1,1.06178+0.34739j
"s451(-5,1)",1.068882822237733,0.34833+1.0613j,1,0.66555+2.43346j,1,1.31056-2.59435j
"s451(-5,1)",1.0512618527273563,0.34833+1.0613j,1,0.66239-1.96972j,1,1.32932-2.20503j
"s451(-5,1)",1.0967981116693588,0.62429-1.60368j,1,0.66555+2.43346j,1,1.0313-3.10787j
"m358(4,1)",1.1038093893612977,0.5229-1.72309j,1,0.61485-2.16892j,1,1.10579+2.31655j
"v0825(2,3)",1.207101148583502,0.7997-1.74811j,1,0.7997-1.74811j,1,1.07827-0.89266j
"m358(-5,1)",1.0793135210062799,0.5929-1.74062j,1,0.69123-2.16557j,1,1.0055-0.7565j
"s471(-4,1)",1.2187929250511922,0.7407+1.97405j,1,0.75916+2.51466j,1,1.03093-0.43519j
"s495(1,3)",1.079326178861082,0.72021+2.5698j,1,0.73349+2.36902j,1,0.82021-1.78314j
"s481(-1,4)",1.0672736033279628,0.76276-2.14166j,1,0.76981+2.83213j,1,0.77004-1.44807j
"s481(-1,4)",1.1436252581684423,0.76276-2.14166j,1,0.7865+2.38302j,1,0.89195-2.31798j
"m364(5,1)",1.0754361230929363,0.62852+2.10825j,1,0.63921+1.82114j,1,0.99918-2.4006j
"s459(5,1)",1.1620856028552384,0.67394-2.57654j,1,0.6844+1.92508j,1,1.02098+0.17325j
"s459(5,1)",1.2398543062864533,0.38073+2.2266j,1,0.67394-2.57654j,1,1.17179+1.12744j
"s467(4,1)",1.0587119020052354,0.58889+1.63514j,1,0.62646-2.07135j,1,1.03901+1.05898j
"s448(5,1)",1.383809136357207,0.7128-2.38321j,1,0.76602+1.72387j,1,1.30557+1.5538j
"s451(6,1)",1.0607399878093486,0.31659-1.0083j,1,0.73945-1.91273j,1,1.35199+0.31825j
"s451(6,1)",1.0867397405499049,0.62893-1.48534j,1,0.69567+2.58064j,1,1.01914+2.98536j
"s451(6,1)",1.383414470003339,0.69567+2.58064j,1,0.73945-1.91273j,1,1.27189+2.25371j
"s451(6,1)",1.0704615744740935,0.62893-1.48534j,1,0.73945-1.91273j,1,1.02851+0.24863j
"s451(6,1)",1.0752208862706154,0.31659-1.0083j,1,0.69567+2.58064j,1,1.34151-0.13881j
"v1030(-5,1)",1.0916829499810055,0.52726-1.69285j,1,0.70402-2.06282j,1,1.06503+0.51212j
"s489(6,1)",1.240103815306811,0.64704-2.5835j,1,0.77675-1.32038j,1,1.20695-1.12764j
"s648(-5,1)",1.4521237384099275,0.7672+3.14159j,1,0.7672+3.14159j,1,1.20469+1.25363j
"s460(-5,1)",1.1362405339763049,0.48473-1.8599j,1,0.72438+1.96131j,1,1.11061-2.92134j
"s460(-5,1)",1.093385680098641,0.6576-1.79466j,1,0.72438+1.96131j,1,0.99022-0.88269j
"s468(-3,2)",1.0803652520522384,0.54895-1.7312j,1,0.69753+2.14485j,1,1.02708-1.02449j
"s468(-2,3)",1.0957382731785572,0.55515-1.76083j,1,0.7449+2.11072j,1,1.01912-0.9703j
"s512(5,1)",1.0938639881411585,0.53441+2.14474j,1,0.79103+1.82714j,1,0.96952+0.75619j
"s460(-1,4)",1.0835126557563644,0.58615+2.06296j,1,0.68471-1.91793j,1,0.9964-0.86551j
"s482(-5,1)",1.0909090596993645,0.51502+2.15175j,1,0.69995-1.84643j,1,1.02326-1.0005j
"s467(-5,1)",1.0834277680355358,0.52843+1.64977j,1,0.55501-2.04909j,1,1.1296+1.06411j
"s534(4,1)",1.1095037946051256,0.64328+2.31596j,1,0.76298+1.6854j,1,0.97254-2.47147j
"s481(-4,3)",1.1188165949255993,0.66661+2.90402j,1,0.72217-2.29558j,1,0.89527+1.78784j
"s460(5,1)",1.1338434549131933,0.47686-1.7843j,1,0.76922+2.05242j,1,1.08994+0.07002j
"s460(5,1)",1.1052244117784047,0.60207-1.81234j,1,0.76922+2.05242j,1,0.99551+2.24755j
"s489(-6,1)",1.2107201718659617,0.66404-1.23932j,1,0.75508-2.71509j,1,1.21469-1.09849j
"s495(-1,4)",1.1055340888884306,0.68364+2.30791j,1,0.7581+2.65883j,1,0.86204-1.80562j
"s481(-3,4)",1.099208714398243,0.71692-2.22616j,1,0.72347+2.89713j,1,0.85393-1.41803j
"s546(-4,1)",1.0815328199241279,0.60202-2.25751j,1,0.69893-1.63096j,1,1.00298+2.37927j
"s482(-5,2)",1.0835956413644596,0.55168+2.12982j,1,0.70271-1.87348j,1,0.99787-0.95261j
"s495(-3,4)",1.1252576899979023,0.68401+2.23467j,1,0.71611+2.74863j,1,0.91077+1.34165j
"s527(5,1)",1.2405877132993404,0.51478-2.53673j,1,0.66515-2.69791j,1,1.10576+0.68776j
"s527(5,1)",1.2405877132993404,0.51478-2.53673j,1,0.66515-2.69791j,1,1.10576+0.68776j
"s646(4,1)",1.1092778857177836,0.70842+2.74989j,1,0.70842+2.74989j,1,0.8502+2.06777j
"s534(-4,1)",1.092359163899754,0.68448+1.72155j,1,0.70059+2.26745j,1,0.9674+0.6777j
"s490(-5,1)",1.166205400708892,0.47958+1.48985j,1,0.74001+2.51755j,1,1.18232-2.82039j
"s490(-5,1)",1.1404456692389855,0.74001+2.51755j,1,0.76054+2.57508j,1,0.87128-0.49661j
"s490(-5,1)",1.1834740995631647,0.47958+1.48985j,1,0.76054+2.57508j,1,1.19312+2.69611j
"s500(5,1)",1.1329702344897126,0.45879+1.47346j,1,0.56657+2.08121j,1,1.26109-0.37424j
"s500(5,1)",1.1050446133689507,0.45879+1.47346j,1,0.5187-2.08799j,1,1.2396-2.25887j
"v1181(-5,1)",1.0707132776762616,0.57868-1.72445j,1,0.78221+2.30252j,1,0.94245+2.24541j
"s512(5,2)",1.1077588309026463,0.55915+2.19597j,1,0.79834+1.87847j,1,0.96394+0.67362j
"v1054(1,4)",1.0461283744623429,0.73767-1.56479j,1,0.75074+2.49786j,1,0.84951-1.22929j
"s495(2,3)",1.0831741021155945,0.67902+2.58278j,1,0.76668+2.34763j,1,0.82746-1.76076j
"s557(4,1)",1.0729277649800548,0.56573-2.07311j,1,0.68799+1.6625j,1,1.02578+1.04834j
"s500(-5,1)",1.0969693153953857,0.44784+1.44803j,1,0.64515+2.0519j,1,1.196-0.31127j
"s539(-4,1)",1.0750978030873564,0.64038-1.6822j,1,0.65123-2.22308j,1,1.00008+2.38286j
"s546(5,1)",1.109687679249067,0.51361-2.24308j,1,0.594-1.64061j,1,1.12832-0.81938j
"s560(-5,1)",1.0882489721774609,0.5285+2.09859j,1,0.73936-1.73873j,1,1.01465-1.03257j
"s505(-4,3)",1.1831778793191958,0.56845+2.29858j,1,0.77139-1.9447j,1,1.06174+3.13387j
"s512(4,3)",1.1368246811111244,0.53639+2.26672j,1,0.75772+1.93714j,1,1.02164-2.5536j
"s580(-5,1)",1.0967994100229688,0.59063+1.3594j,1,0.6132-2.53662j,1,1.12427-2.91489j
"s580(-5,1)",1.0967994100229688,0.59063+1.3594j,1,0.6132-2.53662j,1,1.12427+0.22671j
"s529(-5,1)",1.0783802280701158,0.58405-2.12595j,1,0.70281-1.82399j,1,0.98575+2.39691j
"v1065(-4,1)",1.1272258980457623,0.43841-1.67638j,1,0.71863-2.14571j,1,1.13407+0.59058j
"s514(-6,1)",1.0563977237290498,0.32097+0.99524j,1,0.72243+2.41523j,1,1.3156-2.75315j
"s599(-4,1)",1.0760557937906714,0.69444+2.0927j,1,0.7617-1.73815j,1,0.9132-1.22303j
"s599(-4,1)",1.0437110828267342,0.7617-1.73815j,1,0.77612+2.40969j,1,0.79201-1.26379j
"s504(4,3)",1.1705228796497602,0.61524-2.25468j,1,0.73613+1.98535j,1,1.04639-0.05579j
"s580(5,1)",1.1197782534442742,0.6027-2.40005j,1,0.64509+1.51921j,1,1.09813+0.01651j
"s580(5,1)",1.1197782534442742,0.6027-2.40005j,1,0.64509+1.51921j,1,1.09813-3.12509j
"s539(5,1)",1.103481680181592,0.5592-1.67774j,1,0.56158-2.21716j,1,1.11477+2.3208j
"s507(3,4)",1.0831344212550786,0.57152-2.08117j,1,0.74716+1.79579j,1,0.98061-2.16618j
"s547(-5,1)",1.111349196472805,0.51417-2.22091j,1,0.51776-1.48176j,1,1.20629-0.61607j
"s547(-5,1)",1.1178280830351135,0.51776-1.48176j,1,0.58358-2.04007j,1,1.21307+0.34649j
"s525(1,4)",1.125662541312036,0.59241-2.24039j,1,0.70629-1.94274j,1,1.01687+2.57139j
"s547(5,1)",1.0827062095818398,0.49038-1.44268j,1,0.67001-2.01508j,1,1.15265+0.28891j
"s648(6,1)",1.4995775363458665,0.6424-2.93231j,1,0.6424-2.93231j,1,1.33887+1.07417j
"v1054(-1,4)",1.0483633341187333,0.75846-1.46154j,1,0.77166+2.42867j,1,0.84812-1.23883j
"s546(-2,3)",1.1488355984095386,0.60432-2.38051j,1,0.73789-1.7699j,1,1.03917+2.53959j
"s529(-5,2)",1.0919820059512266,0.60749-2.16867j,1,0.72522-1.8695j,1,0.97187+2.47237j
"s539(-2,3)",1.1315406210819934,0.67437-1.78512j,1,0.68848-2.33963j,1,1.01701+2.54033j
"v1132(-5,1)",1.1509026919800933,0.43185-1.41353j,1,0.73093+2.6309j,1,1.20187-0.26556j
"v1132(-5,1)",1.1674179013188433,0.59987+2.59162j,1,0.73093+2.6309j,1,0.96749-0.6468j
"s527(-5,1)",1.2837743973067839,0.50365-2.57833j,1,0.55655-2.67578j,1,1.189+0.72926j
"s527(-5,1)",1.2837743973067839,0.50365-2.57833j,1,0.55655-2.67578j,1,1.189+0.72926j
"v1190(-4,1)",1.1079316182986387,0.52959-1.62275j,1,0.7342+2.2765j,1,1.06678+0.20118j
"s648(-6,1)",1.120093999130174,0.42353+0.74533j,1,0.75758-3.10135j,1,1.48349+0.22274j
"s648(-6,1)",1.120093999130174,0.42353+0.74533j,1,0.75758-3.10135j,1,1.48349+0.22274j
"s648(-6,1)",1.4631627580390705,0.75758-3.10135j,1,0.75758-3.10135j,1,1.22401+1.22286j
"s615(5,1)",1.1035274623462021,0.48975+2.092j,1,0.75708-1.98192j,1,1.00687-1.07813j
"v1132(5,1)",1.198557448705131,0.57992+2.64604j,1,0.62616+2.63548j,1,1.04792-0.72555j
"v1132(5,1)",1.1504501559350553,0.44622-1.3904j,1,0.62616+2.63548j,1,1.24497-0.28895j
"s593(-5,1)",1.2758661393348674,0.52993+2.44152j,1,0.58264+2.64902j,1,1.17885-0.55888j
"s657(-1,3)",1.1057669610596754,0.74337-2.05092j,1,0.74354+2.12125j,1,0.90127+0.42525j
"v1189(6,1)",1.3609772532180755,0.77485-1.42879j,1,0.77485-1.42879j,1,1.47471+1.37211j
"v1189(6,1)",1.0797726883203702,0.33525-0.93777j,1,0.77485-1.42879j,1,1.47021-2.58986j
"s646(4,3)",1.1227230598236222,0.68479+2.61884j,1,0.68479+2.61884j,1,0.89868+2.22263j
"s689(4,1)",1.1801338809294573,0.58211+2.56785j,1,0.75725+2.57562j,1,0.98164+2.55061j
"s561(5,1)",1.1408675893369815,0.43613+1.47949j,1,0.62606-2.19997j,1,1.24165+3.01644j
"s666(4,1)",1.20125858521791,0.54733+2.54687j,1,0.75129+2.49291j,1,1.02718-0.53159j
"v1181(-5,2)",1.0655038710865554,0.58728-1.73034j,1,0.73298+2.34719j,1,0.95424-0.90909j
"s599(4,1)",1.0881248657177405,0.62613+2.05574j,1,0.67528-1.81112j,1,1.00739-1.21713j
"s599(4,1)",1.054774794745947,0.67528-1.81112j,1,0.76957+2.46417j,1,0.85341+1.88672j
"s571(-5,1)",1.1148009411790116,0.52226-1.88948j,1,0.60316-1.7678j,1,1.15178+1.6372j
"s573(5,1)",1.116856984858401,0.45888-1.36571j,1,0.59067+2.36352j,1,1.23493+3.03827j
"s573(5,1)",1.1288455640851602,0.45888-1.36571j,1,0.46485+2.01701j,1,1.33278-0.94356j
"s582(-5,1)",1.1283138497166176,0.46233-1.9063j,1,0.6774-1.85376j,1,1.1375-1.44991j
"s657(4,3)",1.088549907577505,0.66427-2.13405j,1,0.736+1.92523j,1,0.9329-2.54467j
"v1181(-6,1)",1.0747192538899588,0.5772-1.72904j,1,0.79554+2.338j,1,0.93785+2.23676j
"v1313(-5,1)",1.0876283165680898,0.58872+1.45269j,1,0.74331-2.53216j,1,1.03031-3.00052j
"v1191(5,1)",1.1014417093041744,0.39108+1.29181j,1,0.62264+1.94341j,1,1.30271-0.40241j
"v1191(5,1)",1.380198059909633,0.59773-2.43096j,1,0.62264+1.94341j,1,1.35043+0.84065j
"v1191(5,1)",1.1305003629842822,0.39108+1.29181j,1,0.59773-2.43096j,1,1.29941-0.09059j
"s726(6,1)",1.5127317653314343,0.56385-2.80074j,1,0.72144+2.9221j,1,1.35557+1.50724j
"s726(6,1)",1.1464760587107832,0.41643-0.80826j,1,0.72144+2.9221j,1,1.50088-0.19828j
"s719(-6,1)",1.4241976227268058,0.53492-1.84439j,1,0.71164+2.92962j,1,1.38716-0.89758j
