"name","geod","length","ortho","move"
"m003(-13,4)",1,0.84555+2.67041*1j,1.11797+1.68787*1j,1.407748661088
"m003(-13,4)",5,1.0667-1.76216*1j,0.85926-2.52831*1j,1.30599530570882
"m003(-13,4)",4,0.86567-2.66085*1j,1.07494-1.69099*1j,1.38625509070976
"m003(-13,4)",3,0.86567-2.66085*1j,1.07494-1.69099*1j,1.38625509070976
"m003(-13,4)",6,1.11597+1.75731*1j,0.83231+2.53872*1j,1.33640256313021
"m003(-13,5)",0,0.04214-2.40991*1j,3.9501+2.8435*1j,1.73016897586325
"m003(-13,5)",2,0.84337+2.67317*1j,1.12412+1.68439*1j,1.41149767876428
"m003(-13,5)",6,1.12285+1.75313*1j,0.82923+2.54209*1j,1.34073556296733
"m003(-13,5)",3,0.86926-2.6609*1j,1.06867-1.68858*1j,1.38379569866333
"m003(-13,5)",4,0.86926-2.6609*1j,1.06867-1.68858*1j,1.38379569866333
"m003(-13,5)",5,1.0594-1.75951*1j,0.86389-2.52873*1j,1.30154872577685
"m003(-13,5)",1,0.84337+2.67317*1j,1.12412+1.68439*1j,1.41149767876428
"m003(-13,6)",4,0.87293-2.66195*1j,1.0629-1.68446*1j,1.38188995302882
"m003(-13,6)",3,0.87293-2.66195*1j,1.0629-1.68446*1j,1.38188995302882
